,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
35,0.0,32265.0,735.7118288303012,6.532917551673485,-7.357118288303013,3.533,-484.09260808944185,412.76332557427116,5.20924624307154,1040.4752526936827,7.360199823456132,-0.565621216820066,-245.3614,55.69
36,1.0,59800.0,462.4728553153282,5.803786856379642,-4.6247285531532825,4.855,-727.8216267580025,435.0270046559933,4.9604359247514775,1061.828921920107,6.907009358766303,-0.3058438462871937,-244.06226,5.59
37,0.0,37118.0,-433.38711900858004,8.262212697185362,4.333871190085802,3.5460000000000003,190.878930067508,554.2506832729167,7.054348091747954,1044.4983730432557,8.080984203306823,-1.3782019993234005,-230.57034,20.52
38,1.0,59486.0,474.6363366941703,-6.427009833572428,-4.746363366941703,3.789,-169.09161432969998,610.6254957091297,-3.864115237508349,948.2378788745604,3.2946954431348647,1.2654724648536018,-253.74228,150.91
39,0.0,26481.0,-473.68241222724856,8.621103828817553,4.736824122272486,4.625,755.8079869500003,572.238194739632,3.40898013276348,1074.1389547285896,6.228636706081931,-0.13250451441768674,-227.73971,26.56
40,1.0,69057.0,415.38815982234894,-4.13639613667017,-4.1538815982234905,3.33,-809.1776843302241,679.2091877199767,-6.9551634646308775,948.4080088934606,4.7390766813239535,-1.1959745005779665,-254.39627,248.44
41,1.0,26268.0,-559.9266516397339,5.157632942950904,5.599266516397339,3.733,637.7749571685538,538.4505793272707,4.378175538816984,1057.2653615623883,5.93829682026373,1.1741470684391684,-230.54234,-4.47
42,0.0,41965.0,-591.878579651734,6.603584822402266,5.91878579651734,3.217,388.55508009407134,573.2188619585679,6.569018353245692,1042.5362544080783,7.568807005325795,-0.7100093957918503,-230.27083,2.56
43,1.0,19443.0,-527.2283383424694,6.215314295749327,5.272283383424695,4.989,565.1270451043048,596.9545517861859,3.346715975907076,1071.8345222097046,8.399181762024714,0.7442138490833067,-228.26344,39.62
44,1.0,52583.0,-444.0201812691071,4.355136960809341,4.440201812691071,5.484,263.6761784263573,592.3133566512195,4.964894747049854,1029.085784512092,5.997208122348307,0.4076847876811286,-232.53675,9.44
45,1.0,53134.0,292.0726764122092,4.1829504430308315,-2.9207267641220915,4.335,-612.9567857126308,441.8065266436088,5.8252416563826825,1055.9546496828025,7.67062566606673,0.3734962655592455,-243.10293,-8.52
46,1.0,58994.0,-529.8336462977353,-7.551878451788433,5.298336462977353,-5.441,-420.00614557255125,372.0458319129935,7.031750274519412,1046.2061307871647,9.484187396697552,1.7694646986024396,-251.70157000000003,-134.02
47,0.0,58796.0,651.1987485578007,-4.820770852893141,-6.511987485578008,4.357,-468.2847232096298,626.3728860307857,-5.206672041512534,935.5792903077672,3.0632066243706,0.17361454831463918,-254.92326,212.37
48,1.0,67239.0,585.4283951214118,-4.102768506052628,-5.854283951214117,3.532,-935.6573540538568,596.3349106209042,-7.90915430790133,926.2226676007376,0.1822532757488231,2.086920361448996,-257.70969,248.57
49,1.0,35796.0,-662.4667943509653,-4.4429124927184365,6.624667943509652,-3.542,-624.8435109690846,374.422516668655,6.043296729866028,1057.4390369668408,9.448966565083404,-0.9391020568781272,-246.52071,-83.43
50,1.0,34428.0,-635.9008718585746,-5.872088581233064,6.359008718585748,-3.556,-459.11321739299973,380.82339850169984,5.258079282082822,1064.5098153855702,9.652100387964593,-0.3659991662959686,-247.21761,-92.06
51,0.0,48618.0,531.2910220763513,3.2417030948202665,-5.312910220763513,6.0760000000000005,-547.7554397824797,369.06697684921204,5.243768764320434,1063.5143513290484,4.894488832624315,0.016065615989860924,-244.99015,-43.94
52,1.0,45798.0,569.6420083188548,3.6837416552184643,-5.696420083188548,7.0539999999999985,-289.03645980943526,395.38560781536796,7.330429213285497,1036.0313837004385,4.722282456014426,-1.6828618722156967,-242.86968,-42.43
53,0.0,49034.0,288.7031138632525,-4.0591824806935,-2.8870311386325254,4.875,-795.8626547567203,651.5534744705825,-7.051686416062613,956.6469463602314,4.02827925771678,0.09650819523011127,-251.21743,244.22
54,1.0,19066.0,638.7985824784482,-4.180734253509606,-6.387985824784483,7.63,-118.66855381990266,636.7778993933222,-2.6035196365876208,972.0783713647197,7.213115811304668,-1.6788870089825072,-247.10985,191.41
55,0.0,75760.0,445.019170960777,-3.3957796319437588,-4.450191709607768,5.372000000000001,-488.60156510706213,631.7188664246246,-6.840180680463887,949.659333219118,0.30515856738017977,-0.8853919672631703,-252.81478,194.67
56,0.0,87601.0,256.25235899508596,-5.8810616518596195,-2.5625235899508594,3.2310000000000003,-588.8892676420343,617.6821326104607,-5.545642122496378,949.910264624384,1.3156140197509445,-3.313675764124477,-255.08945,149.0
57,0.0,79737.0,-323.6021036739885,-8.080771137821479,3.2360210367398854,-5.3260000000000005,-362.32957559616506,414.20848677286574,4.662612521101803,1049.4633551988434,9.000800207775711,1.2103771550229805,-254.85816,-118.13
58,1.0,42591.0,474.56466570309806,4.972162114640804,-4.7456466570309805,5.2620000000000005,-418.6453052243064,406.318983111972,3.4828064477799865,1043.8162625321434,3.79645838062994,0.08667840613377233,-243.87933,19.3
59,1.0,22353.0,725.5976408512654,4.273556400049396,-7.255976408512652,5.254,-314.90480470444663,382.61349461623166,9.177905537462216,1031.9862775283943,8.20585892412645,-1.5389577612533605,-243.53668,-11.18
60,0.0,58367.0,449.4572760961152,6.485563059859111,-4.4945727609611525,5.835,-427.2751083386361,352.6472816767297,5.321489028462067,1047.2751240920068,1.245529776066003,-1.3888926443832548,-243.25635,-42.01
61,0.0,41034.0,651.4999608709228,-4.316909360524635,-6.514999608709228,5.471,-499.0272687677789,607.2816528962687,-5.288429257783419,942.1237204885288,3.14941134996067,0.08213451130893862,-253.00483,223.19
62,1.0,39459.0,604.8741221008115,4.624139317316313,-6.048741221008115,4.418,-601.0343644722049,399.92953405383935,-1.6032818680759444,1063.2984311251234,2.8247929245556738,0.9608672465356084,-247.62805,74.4
63,0.0,32999.0,670.5475357921506,5.5310173653761385,-6.7054753579215065,4.529,-541.7591467261582,427.27372746916467,4.240065304569715,1045.6153881777361,7.241918599514455,-0.4999438851154227,-244.88975,56.25
64,0.0,55822.0,-605.1690924876692,3.649099472007122,6.051690924876692,5.044,606.1203514615,690.8804539178152,4.221924952936674,1041.5330878808963,8.997370378174917,0.9700286918905174,-230.0022,24.51
65,0.0,38216.0,-633.1269416356172,-4.261208644277211,6.3312694163561725,-3.192,-614.9508081735703,388.2611861039331,7.692518267279457,1036.4955409837594,9.613865324345248,0.4387467516506988,-246.08167000000003,-81.77
66,1.0,60238.0,-428.4509288631906,3.5114667329450864,4.284509288631907,6.269,531.9565047829351,618.8840565190873,6.114810045485884,1054.8277536720148,8.042720674520938,-1.1064700873323106,-231.13896,-38.98
67,0.0,29517.0,705.1179450496028,-6.214961226617062,-7.0511794504960275,4.624,-525.6287641512296,551.139509568161,-3.736088586127385,932.011620083677,3.2488939519361857,-0.07263394503269856,-255.1041,198.41
68,1.0,44716.0,362.5032318904866,5.2345746293851345,-3.6250323189048657,3.715,-344.9898066027987,480.13605325383776,4.281443155647205,1027.4836774108724,6.486040479708785,-0.6937017894070421,-242.9028,55.66
69,1.0,38711.0,627.6726416763871,9.21418938494727,-6.2767264167638706,1.984,-454.60519958705527,336.91673473968103,7.6234256608653785,1037.4268926761695,4.914658994141844,-0.4287250106984071,-244.59027000000003,7.32
70,1.0,21209.0,-613.6871603822729,-4.289196726941419,6.136871603822727,-6.5920000000000005,-440.99770426820817,396.20180391410247,5.3802859494804585,1052.8451637299704,11.751212035101073,1.049894068203692,-247.94549,-34.69
71,1.0,45043.0,-490.9448550581882,3.1626550836216536,4.909448550581882,5.234,217.93862889333911,597.038068538461,3.869875517695589,1027.7944334791769,6.265067052169868,0.26421565397009605,-233.09972,27.06
72,0.0,44094.0,491.58100880621186,3.651077278036276,-4.915810088062119,5.083,-394.2200082733307,391.9935417006461,6.7258490501930375,1043.8143337869874,5.832759512809857,-0.9274521333823246,-244.05744,-30.05
73,0.0,93900.0,-255.10994679052465,5.745369113139563,2.5510994679052463,8.169,606.6106223277419,630.285760663215,3.8104139190121775,1042.6238919853945,2.6775529327883243,-0.11555981442664552,-232.30561,-38.32
74,0.0,60698.0,470.11887089019166,-5.164334045477509,-4.701188708901916,5.5470000000000015,-132.1994400396955,616.9408247172803,-3.4931193492824524,963.3682646230012,3.2778293052892726,-1.069742383803013,-251.06188,136.32
75,0.0,50264.0,540.2789786090716,4.7586552986368735,-5.402789786090717,6.395,-489.69553211334005,402.5129258941878,5.528666821963174,1048.9781206238058,4.799839038125007,0.3754646695075154,-243.52072,-16.93
76,0.0,70638.0,-419.17243301044226,6.603467303376638,4.191724330104424,6.651,652.8653827659327,622.5097563508136,4.275102509588135,1058.865255730253,5.081581996734982,0.3994202270981469,-229.8442,-22.85
77,1.0,59532.0,150.10579655246653,-7.435714995252951,-1.5010579655246654,3.298,-390.57949255606377,608.727631543417,-3.355175571721391,968.6845056901481,4.914490917635646,-0.6417049769922835,-252.08512,123.0
78,1.0,30256.0,-498.4793206354821,5.329250342270762,4.984793206354821,4.6110000000000015,340.3675070215716,582.4939554176815,5.369517098173269,1052.7435805245425,8.570619544330382,0.11471915383185165,-230.31067,19.41
79,0.0,64855.0,503.2115159399386,5.114974549596256,-5.032115159399386,6.3420000000000005,-928.1155973514003,518.1445520721857,0.4861756361102936,1071.4185739077222,7.620085143039273,0.4627903828370695,-244.66899,76.83
80,1.0,51703.0,-461.4093394908483,-5.887282774348623,4.614093394908483,-6.869,-334.1827270884367,395.5129669617437,3.5070920536817827,1057.4804761308203,9.408525512226813,-1.1078928252127682,-252.45353,-68.8
81,0.0,56742.0,628.3662708564927,-6.135076187737745,-6.283662708564927,3.67,-405.3920700448458,592.9770505302496,-3.352329965631188,947.1935145400276,4.258818294944042,-0.037019044134148166,-255.42444,163.21
82,1.0,52380.0,453.88381994465607,8.0707074131636,-4.538838199446562,3.684,-333.6564453616893,390.96463663834834,0.7441380933501849,1033.770338820963,-0.3850595590362245,0.9849798168612062,-244.73597,55.37
83,0.0,40847.0,435.56958094726923,3.335736204247824,-4.355695809472692,6.651,-476.4923167484759,417.6517443932835,7.400263501950008,1049.2384638071926,7.260950565575171,-0.6693829374586465,-241.89069,-31.61
84,1.0,45826.0,532.8517360302609,7.222445111940154,-5.328517360302609,4.882,-313.80965211941015,352.5459248957926,5.893877260521251,1035.6586287188998,2.0180907829695096,1.3099242059309006,-243.25735,-15.2
85,1.0,42390.0,-704.3539538636386,-4.236539957075953,7.043539538636386,-2.053,-784.8337081131209,343.94400609756514,7.2089322031939185,1059.6013558217821,8.195699467160253,-0.38500407562146577,-245.62577,-119.79
86,0.0,29751.0,-529.1519322118302,-5.867196085349248,5.291519322118301,-5.59,-227.73524607200505,425.89426163335935,3.7599570730794167,1055.768268997695,10.990881342772477,-2.0348638700897657,-248.90693,-40.09
87,1.0,75766.0,-561.4264046849012,6.273558082146993,5.614264046849011,5.7120000000000015,802.9135713617355,640.1053702040236,4.4595060271145694,1050.9803502412603,4.778140838847683,-0.9250455121621294,-229.35427,-29.55
88,0.0,58642.0,-439.39304933704085,-4.47576553532044,4.393930493370409,-5.0760000000000005,-362.893732922092,442.45117990695184,3.2260671932566427,1037.6718681230395,8.370442210315469,-1.4924039581227004,-250.6176,-36.15
89,1.0,51712.0,-650.3606975474088,3.6805809356960815,6.5036069754740895,3.732,684.0013533832873,600.3965526520351,4.502568065473076,1040.2313161396407,5.863980862144487,1.7158734182138151,-231.40627,-15.08
90,1.0,16697.0,-604.2535200802579,-3.3465421004709817,6.042535200802579,-4.936,-415.4256160551609,430.2352909227532,4.523608767613091,1047.5773296176699,11.389266285479364,0.5220276886302291,-245.75565,-2.64
91,1.0,44794.0,-543.1222275240016,-8.098394612355241,5.431222275240017,-5.103,-768.675983913934,336.67060973529027,8.592193567118981,1080.7726551093376,13.128080375334926,-0.4856312695191473,-251.04789,-158.91
92,0.0,48173.0,372.5274870664087,3.96061783795838,-3.725274870664087,5.8329999999999975,-613.519380636451,406.55725783599365,2.9719052028246145,1061.8240886103129,4.380889103586037,-0.5979387687155528,-243.85754,0.35
93,1.0,53099.0,611.1348650304744,3.042225597019064,-6.1113486503047465,6.437,-730.7727826425125,423.6354881734318,3.0900943558282776,1072.3565042341156,6.592267544020332,-0.4176109734731165,-246.02061,1.49
94,0.0,62686.0,417.0379177067828,3.6495435395311135,-4.1703791770678285,5.082,-587.1514080036436,408.8489201352894,5.220921959744575,1060.6601476708586,5.596505284371856,-0.8407705631429265,-244.95387,-37.39
95,1.0,32438.0,560.4051820817298,7.271341113950418,-5.604051820817298,3.446,-495.6859708829167,388.92350621679526,2.9165886931839013,1042.1480494992684,4.100150425634417,0.2836319210846385,-244.67567000000003,63.26
96,0.0,53941.0,-282.7292326261387,-7.1613642857436215,2.8272923262613867,-5.613,-533.164841508379,416.7667305343037,5.0131393300296105,1069.2899928594552,12.837806214190678,-1.0150844457740724,-253.30657,-80.69
97,0.0,53431.0,458.3909154797474,-5.195214988185951,-4.583909154797474,4.271,-476.143263717865,630.2490136557295,-4.3993626871966685,960.7178996289572,5.1987748614103975,1.0142778768826,-252.56696,186.08
98,1.0,43357.0,-636.4399197315081,4.9304611717285916,6.36439919731508,3.577,393.3070536264947,581.4551443357336,3.7025654372041705,1042.227247531599,5.851099703150122,-0.19058725782851035,-231.6134,17.98
99,0.0,60337.0,308.54461787237733,-3.6096540503280985,-3.085446178723773,6.882999999999999,-231.057459318709,636.0795719842497,-4.939479676363117,984.255441883197,2.9838141870231385,-0.9146227391949916,-247.82592,147.71
100,1.0,37987.0,217.269672003478,-6.07774411934846,-2.1726967200347795,4.09,-842.7085219918882,609.9417851061163,-6.015680593892325,946.682705738184,3.987179580087713,-0.6951845286400278,-252.35791,225.0
101,1.0,32991.0,612.5930323684191,4.166334753886695,-6.125930323684193,5.142,-528.8095274677344,455.1147406869151,1.8799979516358296,1047.7888270360195,6.670688893495349,0.604617316244031,-245.14028,76.2
102,1.0,35843.0,489.89425324821997,-3.6530554555555073,-4.8989425324822005,6.509,-349.7733274236956,627.3851026449479,-4.990578109673786,972.2727747958673,4.661388683799714,1.0580512403618028,-248.8942,201.19
103,0.0,34849.0,577.5835447433941,-5.654342770070947,-5.775835447433941,3.593,-416.13211051581567,642.6257254658249,-3.934012712563734,961.665298846749,8.04240662577152,-1.9564132317550007,-252.81646,214.76
104,0.0,46352.0,-647.8123903474927,-5.3583952573217575,6.478123903474928,-4.6110000000000015,-667.105223379222,348.53520024264475,8.040279796677874,1048.313384006617,9.510015903012064,-1.064687730549538,-248.55213,-121.99
105,0.0,36880.0,481.7930618673,4.834819697872264,-4.8179306186729995,5.159,-333.104819961426,418.4577529258741,9.997830216832462,1029.712341730321,8.330518928763519,0.28103889868460313,-241.36018,-26.2
106,1.0,33266.0,-410.5673097116069,5.817988561210952,4.105673097116068,5.4670000000000005,682.5088330772502,610.1866990663259,4.026562454028818,1072.5190913987947,8.46100944032298,-0.13042551919568612,-229.16306,14.59
107,0.0,54088.0,-565.0968744639599,5.340669481719504,5.650968744639598,4.751,501.1683633126487,598.5393492873379,4.967553516661037,1034.2382016908432,5.464933103094445,-0.8500423526629276,-230.83877,-0.5
108,0.0,23702.0,-366.0761168823237,7.7250166064392305,3.6607611688232367,6.14,664.8935212343011,602.5852838484592,3.5555789956034967,1088.0883479121803,8.728530920939827,-0.5153268462809037,-227.34265,30.42
109,0.0,50332.0,738.6147903861419,-5.8126342008269845,-7.386147903861419,2.949,-761.9776127657018,601.028420609672,-5.204115373285797,916.7977635889624,3.6094096588424534,0.6489782092768511,-258.2564,243.22
110,0.0,15933.0,626.580642478319,-3.3577260347183824,-6.2658064247831895,8.892999999999997,-475.1111693828797,557.618139325385,-4.805565512095575,950.853334734928,1.3826429510165965,-0.5450945961216338,-248.45249,210.13
111,0.0,46529.0,521.3999187856434,7.465972100607786,-5.213999187856434,3.462,-697.6683438076054,411.9717348289595,2.9951308769158627,1058.3265038096522,5.598980864477973,-0.3763084851583959,-244.86802000000003,53.18
112,0.0,70141.0,-502.20130654884383,6.054144838850613,5.022013065488439,5.874,554.2210909998485,590.2175211023471,4.549141026207866,1031.55618307511,2.861398070911373,-0.1617456782786525,-231.13751,-20.85
113,0.0,81275.0,-330.54707174168857,-6.394825879465118,3.3054707174168856,-8.727,-465.04627275193917,370.1073276731136,1.6538400949043388,1076.2125284019694,8.146059256787407,-0.1489260862313641,-257.95831,-97.47
114,1.0,73346.0,-439.95931287766365,-3.9709912040536612,4.399593128776637,-4.065,-573.7053625725603,398.5531849342448,5.051157015530851,1033.0084881149298,6.535668470483524,0.009789912356452029,-250.90718,-83.18
115,0.0,37715.0,762.7086353490254,4.642110002526162,-7.627086353490252,7.635,-491.016570058676,413.953832355,3.956411359357904,1047.2655597661121,5.027625016894244,-1.7189134223141485,-244.18449,25.85
116,0.0,40377.0,529.1895411283647,-3.7856221594879567,-5.2918954112836465,5.922999999999999,-645.3830056545745,615.0863313301887,-5.4829806088532616,960.6549757710112,4.160832420156689,-0.496053015772492,-251.26696,220.38
117,0.0,37702.0,447.40985086486563,-5.5867512268673085,-4.474098508648656,4.649,-596.4270446987322,560.8055867665008,-5.753091276620897,939.7940310976476,1.309745063365357,-0.30228034905709106,-253.6374,202.4
118,1.0,23951.0,541.403192655613,-8.24378262669162,-5.414031926556129,4.301,-472.92688216738304,503.7123382034637,-2.57086003230007,926.6004694629816,2.1118509540458694,0.3151515331675904,-255.15668,153.04
119,1.0,37887.0,-527.9132552492642,4.502191862227737,5.2791325524926425,5.016,607.508920205598,587.917503481591,3.5472629714189683,1057.7269477063173,6.39107125849478,0.5944463060546361,-230.52802000000003,4.03
120,0.0,34283.0,-342.8812704834451,6.9087706001643525,3.428812704834451,6.579,457.82988021404435,577.9260934866733,2.8497470894757204,1046.4709914377913,4.6503809344462095,-0.1539781633522862,-230.10206,43.07
121,0.0,40162.0,-645.190078547587,4.839805964923391,6.451900785475869,3.971,359.03593318639196,575.3693933712426,4.195913891432304,1050.3191888092895,6.540874872523983,0.8798944764242762,-230.96385,7.86
122,1.0,47880.0,-508.0961662440525,-5.3151173064857415,5.080961662440525,-7.952000000000001,-460.66974594553113,373.2900322282527,2.211948801657565,1080.1149921632357,9.819557716523132,-1.2111045718472646,-253.02188,-63.61
123,1.0,91006.0,49.84224410654053,4.07105323766236,-0.4984224410654052,4.953,-767.512319847308,419.5410370404423,2.5460896700147537,1078.8972409376834,2.6291770181414966,-2.3210612979943197,-244.26175,-60.98
124,0.0,38905.0,604.667512797366,8.464088897532653,-6.0466751279736615,4.436,-210.64861734684445,350.3018425725158,7.355801682031196,1020.3500392458787,2.329075877047015,0.7224864448872115,-242.5815,-2.45
125,0.0,-2464.0,940.3980794108536,2.9243477728612635,-9.403980794108538,6.9579999999999975,-262.1416646329904,435.1913954894261,9.913827716824226,1018.8519232871007,11.827777626138005,0.3717177461907649,-242.52014,39.62
126,1.0,51864.0,543.6100139481662,-2.3727042806319467,-5.4361001394816615,6.157,-626.9409062233999,638.488164908729,-5.537724924560052,988.3360732892372,5.523389754741786,1.5761663097220089,-250.15192,205.98
127,1.0,70815.0,705.148717153519,-3.006154116514529,-7.051487171535188,5.088,-778.0701283422238,611.3870324899258,-6.612904554880463,941.7784156610612,1.2671998809657734,0.02595862041871257,-255.70441,225.08
128,0.0,75206.0,-635.5742012070349,5.435313135279752,6.3557420120703485,4.203,538.2390293299384,628.4171762940286,3.6035049617138015,1041.8250846013768,4.725093354369534,0.16383412340521916,-231.65535,-8.22
129,1.0,52441.0,-521.9884720405187,-5.020184266514265,5.219884720405187,-4.942,-612.024227632224,392.01320727523307,5.250684916777434,1056.4383805809312,9.788513147437452,0.9572320328006328,-250.083,-80.32
130,0.0,68226.0,348.6726877526558,7.596626536758369,-3.486726877526558,3.657,-510.41867209573127,430.6627700129887,4.381621411594351,1044.3840699298223,3.797777918521808,0.8560477528779044,-243.47409,11.06
131,1.0,44724.0,-654.7338249059824,-2.7254299392128063,6.547338249059822,-1.422,-636.9606311297289,396.3231522929996,6.7756517006600285,1028.2484210849645,7.023336449895313,-0.9817210046036212,-244.35507,-70.31
